Data Generated by Optosky
File Version;1.2
Name;s21_105_2601150830319 350mw 3000ms
Creator;admin
Description;
Created;1/15/2026 8:30:31 AM
Integration Time(ms);3000
Laser Power(mW);350
Average Number;5
Scan Mode;High Precision Scan
Scan Interval;100
Device Model;ATR25000
Pixel Num;2048
Device Sn;242320457XX
Pixel;Raman Shift;Raw;Dark;Dark Subtracted;BaseLine Subtracted
0;191.1294;48426.0000;30735.4000;17690.6000;86.7987
1;193.9154;48426.0000;30735.4000;17690.6000;89.7791
2;196.7002;48426.0000;30735.4000;17690.6000;92.8958
3;199.4839;48426.0000;30735.4000;17690.6000;96.1526
4;202.2665;48426.0000;30735.4000;17690.6000;99.5533
5;205.0479;48426.0000;30735.4000;17690.6000;103.1020
6;207.8282;48426.0000;30735.4000;17690.6000;106.8025
7;210.6073;48426.0000;30735.4000;17690.6000;110.6591
8;213.3853;48426.0000;30735.4000;17690.6000;114.6757
9;216.1622;47727.6000;29750.2000;17977.4000;405.6565
10;218.9380;45408.4000;27292.4000;18116.0000;548.6058
11;221.7126;47037.8000;29156.8000;17881.0000;318.1277
12;224.4861;49480.0000;31581.0000;17899.0000;340.8267
13;227.2584;47312.6000;29592.2000;17720.4000;167.1070
14;230.0296;48063.0000;29958.8000;18104.2000;555.9731
15;232.7997;47663.8000;29334.6000;18329.2000;786.2294
16;235.5687;48501.0000;30743.2000;17757.8000;220.2803
17;238.3365;49739.4000;32090.2000;17649.2000;117.3305
18;241.1032;47496.6000;29493.4000;18003.2000;477.1844
19;243.8687;45610.6000;27374.4000;18236.2000;716.2468
20;246.6331;46356.6000;28365.2000;17991.4000;477.7222
21;249.3964;47963.0000;30153.8000;17809.2000;302.0153
22;252.1586;47166.0000;29167.2000;17998.8000;498.3310
23;254.9196;47947.8000;29729.8000;18218.0000;724.4739
24;257.6795;47270.4000;28952.2000;18318.2000;831.8488
25;260.4382;48504.4000;30254.0000;18250.4000;771.4606
26;263.1959;49726.8000;31822.6000;17904.2000;432.9141
27;265.9524;48249.6000;30071.2000;18178.4000;715.0142
28;268.7078;44780.2000;26463.0000;18317.2000;861.9660
29;271.4620;46342.8000;28217.8000;18125.0000;678.1742
30;274.2151;46428.8000;28340.0000;18088.8000;650.6438
31;276.9671;49392.0000;31497.6000;17894.4000;465.1800
32;279.7180;49824.6000;31807.8000;18016.8000;596.7876
33;282.4677;47567.2000;29179.6000;18387.6000;977.0718
34;285.2163;47453.4000;29021.8000;18431.6000;1030.8376
35;287.9638;48160.4000;29567.2000;18593.2000;1202.4900
36;290.7101;49336.2000;30788.2000;18548.0000;1167.6343
37;293.4553;49451.2000;30825.4000;18625.8000;1256.0754
38;296.1994;47941.0000;29032.8000;18908.2000;1549.4185
39;298.9424;49755.0000;31036.8000;18718.2000;1370.6688
40;301.6842;49547.4000;30841.0000;18706.4000;1370.4313
41;304.4249;45713.0000;26942.6000;18770.4000;1446.3114
42;307.1645;47318.6000;28791.2000;18527.4000;1215.5140
43;309.9030;49669.8000;31450.6000;18219.2000;919.8180
44;312.6403;52185.2000;33770.2000;18415.0000;1128.4271
45;315.3766;46422.2000;27919.6000;18502.6000;1229.1450
46;318.1117;46174.0000;27687.0000;18487.0000;1226.9754
47;320.8456;48123.8000;29593.8000;18530.0000;1283.7219
48;323.5785;47694.0000;28776.2000;18917.8000;1685.5881
49;326.3102;45991.8000;26979.6000;19012.2000;1794.3773
50;329.0408;48164.0000;29402.4000;18761.6000;1558.4932
51;331.7703;47117.0000;28375.0000;18742.0000;1553.9390
52;334.4986;46336.6000;27448.6000;18888.0000;1715.3181
53;337.2259;45176.0000;26425.6000;18750.4000;1593.4337
54;339.9520;48230.4000;30020.6000;18209.8000;1068.8890
55;342.6770;50165.0000;31728.6000;18436.4000;1311.8872
56;345.4009;45719.6000;27229.6000;18490.0000;1382.2312
57;348.1236;48744.4000;30291.6000;18452.8000;1362.1241
58;350.8452;47630.0000;28909.6000;18720.4000;1647.1688
59;353.5657;47851.2000;29124.2000;18727.0000;1671.5681
60;356.2851;47731.6000;29057.0000;18674.6000;1637.3247
61;359.0034;47167.0000;28451.2000;18715.8000;1697.0413
62;361.7206;46473.6000;27685.0000;18788.6000;1788.7204
63;364.4366;45560.2000;27116.0000;18444.2000;1463.5644
64;367.1515;49192.2000;30966.6000;18225.6000;1264.5757
65;369.8653;47355.4000;29183.8000;18171.6000;1230.5567
66;372.5780;46182.8000;27754.2000;18428.6000;1507.9094
67;375.2896;46019.8000;27744.2000;18275.6000;1375.6359
68;378.0000;49012.8000;30515.4000;18497.4000;1618.5383
69;380.7093;46832.0000;28633.4000;18198.6000;1341.2183
70;383.4175;48591.2000;30245.2000;18346.0000;1510.4780
71;386.1246;47631.6000;28966.8000;18664.8000;1851.5190
72;388.8306;47216.4000;28505.6000;18710.8000;1920.1429
73;391.5355;49008.8000;30434.6000;18574.2000;1806.5513
74;394.2392;49923.0000;31490.0000;18433.0000;1688.7459
75;396.9419;47620.6000;29101.0000;18519.6000;1799.1278
76;399.6434;47635.2000;29308.6000;18326.6000;1630.2982
77;402.3438;48533.0000;30483.4000;18049.6000;1377.8581
78;405.0431;49264.2000;31333.0000;17931.2000;1284.4086
79;407.7413;47758.6000;29640.0000;18118.6000;1497.1503
80;410.4383;46754.8000;28666.8000;18088.0000;1492.2842
81;413.1343;47687.4000;29774.0000;17913.4000;1343.8107
82;415.8291;47072.2000;29037.2000;18035.0000;1491.9304
83;418.5229;46761.6000;28878.2000;17883.4000;1367.2438
84;421.2155;46758.6000;28757.0000;18001.6000;1512.7515
85;423.9070;46850.0000;28993.2000;17856.8000;1395.6541
86;426.5974;46180.6000;28365.2000;17815.4000;1382.3517
87;429.2867;45326.8000;27444.2000;17882.6000;1478.0446
88;431.9748;46138.4000;28503.2000;17635.2000;1259.5328
89;434.6619;47491.4000;30073.4000;17418.0000;1071.6161
90;437.3478;47561.2000;29786.6000;17774.6000;1457.8944
91;440.0327;45769.4000;28052.2000;17717.2000;1430.5673
92;442.7164;49565.6000;31926.0000;17639.6000;1383.4344
93;445.3990;47549.8000;29936.8000;17613.0000;1387.6954
94;448.0806;45446.6000;27694.8000;17751.8000;1557.7498
95;450.7610;46647.4000;29244.8000;17402.6000;1240.1968
96;453.4403;48004.4000;30569.8000;17434.6000;1304.2355
97;456.1185;45195.6000;27474.8000;17720.8000;1622.8648
98;458.7955;46156.6000;28752.2000;17404.4000;1339.2835
99;461.4715;48459.4000;31264.4000;17195.0000;1163.0904
100;464.1464;47353.0000;29998.2000;17354.8000;1356.4840
101;466.8202;46718.8000;29388.8000;17330.0000;1365.6629
102;469.4928;46420.0000;29204.0000;17216.0000;1286.0254
103;472.1644;48995.8000;31729.6000;17266.2000;1370.9698
104;474.8348;45812.6000;28996.2000;16816.4000;956.2941
105;477.5042;46763.4000;29824.4000;16939.0000;1114.3964
106;480.1724;42647.0000;25577.2000;17069.8000;1281.0745
107;482.8395;45028.8000;28200.6000;16828.2000;1075.7385
108;485.5056;44730.0000;27765.2000;16964.8000;1248.9738
109;488.1705;45261.2000;28486.2000;16775.0000;1096.1776
110;490.8343;48521.8000;32060.2000;16461.6000;820.1685
111;493.4970;48654.2000;32114.0000;16540.2000;936.5352
112;496.1586;47382.2000;30881.4000;16500.8000;935.2653
113;498.8191;51778.0000;35213.2000;16564.8000;1037.7559
114;501.4786;46627.6000;30254.0000;16373.6000;885.4057
115;504.1369;44270.0000;27972.4000;16297.6000;848.6136
116;506.7941;45060.6000;28770.8000;16289.8000;880.3779
117;509.4502;43142.0000;26881.4000;16260.6000;891.0955
118;512.1052;46696.0000;30770.0000;15926.0000;596.7640
119;514.7591;46746.8000;30731.4000;16015.4000;726.7812
120;517.4119;44227.0000;28086.0000;16141.0000;893.3446
121;520.0636;44209.2000;28226.0000;15983.2000;776.8514
122;522.7142;44537.6000;28509.6000;16028.0000;863.3149
123;525.3637;43356.4000;27470.8000;15885.6000;762.9159
124;528.0121;44785.2000;28963.4000;15821.8000;741.4489
125;530.6594;44196.6000;28253.2000;15943.4000;905.7098
126;533.3057;45071.6000;29441.2000;15630.4000;635.6946
127;535.9508;47986.8000;32331.4000;15655.4000;703.9992
128;538.5948;45667.8000;30045.8000;15622.0000;714.2195
129;541.2377;44427.6000;28839.4000;15588.2000;724.3511
130;543.8795;45333.6000;29829.4000;15504.2000;684.6156
131;546.5203;46221.2000;30702.4000;15518.8000;743.7878
132;549.1599;43996.4000;28231.8000;15764.6000;1034.4590
133;551.7984;41028.4000;25254.6000;15773.8000;1088.8220
134;554.4359;43624.8000;28299.8000;15325.0000;685.4707
135;557.0722;45206.4000;29876.0000;15330.4000;736.6005
136;559.7075;43678.0000;28439.8000;15238.2000;690.4053
137;562.3416;44095.2000;28797.2000;15298.0000;796.4798
138;564.9747;42740.8000;27549.0000;15191.8000;736.8270
139;567.6066;45019.4000;29751.6000;15267.8000;859.6328
140;570.2375;41061.8000;25907.8000;15154.0000;792.8916
141;572.8673;43554.4000;28602.8000;14951.6000;637.7981
142;575.4960;44083.6000;28888.0000;15195.6000;929.3453
143;578.1236;46112.2000;31215.4000;14896.8000;678.3272
144;580.7501;42956.2000;28039.2000;14917.0000;746.5367
145;583.3755;41630.0000;26822.2000;14807.8000;685.5674
146;585.9998;44467.4000;29918.8000;14548.6000;475.6490
147;588.6231;44857.2000;30059.0000;14798.2000;773.9021
148;591.2452;42390.2000;27506.2000;14884.0000;908.5701
149;593.8662;43141.4000;28422.6000;14718.8000;793.9805
150;596.4862;44829.8000;30252.4000;14577.4000;702.7077
151;599.1051;47093.8000;32785.6000;14308.2000;483.0778
152;601.7229;48079.8000;33862.6000;14217.2000;441.8492
153;604.3396;43734.4000;29365.6000;14368.8000;643.5406
154;606.9552;43587.4000;29120.6000;14466.8000;791.9631
155;609.5697;42273.0000;27822.2000;14450.8000;826.6948
156;612.1831;41610.6000;27303.6000;14307.0000;733.7933
157;614.7954;41424.6000;27188.0000;14236.6000;714.5524
158;617.4067;42315.0000;28248.6000;14066.4000;595.7583
159;620.0169;44619.4000;30678.8000;13940.6000;521.6079
160;622.6259;45189.8000;31682.4000;13507.4000;140.2679
161;625.2339;40132.8000;25983.2000;14149.6000;835.8181
162;627.8408;40262.4000;26390.8000;13871.6000;610.0920
163;630.4467;42963.4000;29130.0000;13833.4000;624.1576
164;633.0514;43199.2000;29280.6000;13918.6000;761.7532
165;635.6551;41295.4000;27575.8000;13719.6000;615.2620
166;638.2576;42384.8000;28610.6000;13774.2000;722.4959
167;640.8591;40075.8000;26266.4000;13809.4000;810.4259
168;643.4595;42053.8000;28552.8000;13501.0000;554.8677
169;646.0588;42689.6000;29109.6000;13580.0000;688.8482
170;648.6571;41640.0000;28040.6000;13599.4000;761.6701
171;651.2542;42027.4000;28503.6000;13523.8000;739.2573
172;653.8503;38522.4000;25008.4000;13514.0000;782.4958
173;656.4453;42450.2000;29459.2000;12991.0000;312.5089
174;659.0392;44231.0000;31099.8000;13131.2000;505.7769
175;661.6320;42509.2000;29262.2000;13247.0000;674.6078
176;664.2237;39325.8000;26227.2000;13098.6000;579.2614
177;666.8144;39859.8000;26837.0000;13022.8000;557.1837
178;669.4040;41362.4000;28437.4000;12925.0000;512.4306
179;671.9925;40516.2000;27656.0000;12860.2000;500.6506
180;674.5799;40451.4000;27524.2000;12927.2000;620.6901
181;677.1662;40461.8000;27649.4000;12812.4000;558.8109
182;679.7515;40855.0000;28233.0000;12622.0000;421.2701
183;682.3357;37626.8000;25146.8000;12480.0000;331.9974
