Data Generated by Optosky
File Version;1.2
Name;s26_130_2601150930436 350mw 3000ms
Creator;admin
Description;
Created;1/15/2026 9:30:43 AM
Integration Time(ms);3000
Laser Power(mW);350
Average Number;5
Scan Mode;High Precision Scan
Scan Interval;100
Device Model;ATR25000
Pixel Num;2048
Device Sn;242320457XX
Pixel;Raman Shift;Raw;Dark;Dark Subtracted;BaseLine Subtracted
0;191.1294;57742.2000;40107.0000;17635.2000;886.6661
1;193.9154;57742.2000;40107.0000;17635.2000;890.4305
2;196.7002;57742.2000;40107.0000;17635.2000;894.3439
3;199.4839;57742.2000;40107.0000;17635.2000;903.9109
4;202.2665;57742.2000;40107.0000;17635.2000;908.1321
5;205.0479;57742.2000;40107.0000;17635.2000;912.5120
6;207.8282;57742.2000;40107.0000;17635.2000;917.0528
7;210.6073;57742.2000;40107.0000;17635.2000;921.7579
8;213.3853;57742.2000;40107.0000;17635.2000;926.6306
9;216.1622;56419.2000;39209.4000;17209.8000;506.2743
10;218.9380;53857.0000;36106.2000;17750.8000;1052.4926
11;221.7126;55431.6000;37991.6000;17440.0000;747.0889
12;224.4861;58661.8000;41023.4000;17638.4000;951.0667
13;227.2584;55620.0000;38550.4000;17069.6000;388.0297
14;230.0296;56600.8000;39281.6000;17319.2000;643.5812
15;232.7997;56010.2000;38751.8000;17258.4000;588.9251
16;235.5687;56914.4000;39983.4000;16931.0000;267.8649
17;238.3365;58893.8000;41749.6000;17144.2000;487.6043
18;241.1032;56039.8000;38943.0000;17096.8000;446.9470
19;243.8687;54054.6000;36470.6000;17584.0000;941.0968
20;246.6331;54756.0000;37412.8000;17343.2000;707.4572
21;249.3964;57054.6000;39481.4000;17573.2000;944.8323
22;252.1586;55433.2000;38216.2000;17217.0000;596.2256
23;254.9196;56702.4000;39078.0000;17624.4000;1011.4412
24;257.6795;55609.4000;38218.2000;17391.2000;786.2827
25;260.4382;56842.6000;39633.4000;17209.2000;612.5526
26;263.1959;58027.0000;41311.6000;16715.4000;127.2562
27;265.9524;56412.0000;39513.0000;16899.0000;319.5975
28;268.7078;52457.8000;35086.6000;17371.2000;800.7804
29;271.4620;54618.2000;37058.8000;17559.4000;998.2090
30;274.2151;54371.8000;37404.0000;16967.8000;416.0871
31;276.9671;58278.0000;41003.2000;17274.8000;732.8188
32;279.7180;58171.0000;41447.4000;16723.6000;191.6080
33;282.4677;55906.8000;38395.6000;17511.2000;989.4645
34;285.2163;55882.4000;38176.2000;17706.2000;1194.9866
35;287.9638;56459.2000;38819.2000;17640.0000;1139.5783
36;290.7101;57587.0000;40248.6000;17338.4000;849.0436
37;293.4553;57939.8000;40371.0000;17568.8000;1090.7866
38;296.1994;56110.6000;38260.8000;17849.8000;1383.4114
39;298.9424;58414.4000;40439.8000;17974.6000;1520.1220
40;301.6842;58300.6000;40403.0000;17897.6000;1455.3226
41;304.4249;53674.0000;35584.2000;18089.8000;1660.0172
42;307.1645;55521.6000;37723.8000;17797.8000;1380.8099
43;309.9030;57561.4000;40783.8000;16777.6000;373.5828
44;312.6403;60058.0000;44041.0000;16017.0000;0.0000
45;315.3766;54967.8000;36989.0000;17978.8000;1601.5223
46;318.1117;54522.2000;36385.0000;18137.2000;1773.6939
47;320.8456;56608.4000;38791.0000;17817.4000;1467.8550
48;323.5785;56060.0000;38138.2000;17921.8000;1586.4895
49;326.3102;54049.6000;35737.8000;18311.8000;1990.9996
50;329.0408;56973.0000;38499.4000;18473.6000;2167.5875
51;331.7703;55225.8000;37630.2000;17595.6000;1304.6556
52;334.4986;54578.0000;36582.0000;17996.0000;1720.4059
53;337.2259;53307.2000;35145.6000;18161.6000;1901.6406
54;339.9520;56615.8000;39012.8000;17603.0000;1358.9618
55;342.6770;58963.6000;41353.4000;17610.2000;1382.3715
56;345.4009;53850.6000;35900.0000;17950.6000;1739.2718
57;348.1236;57066.4000;38874.4000;18192.0000;1997.4645
58;350.8452;55861.2000;38211.2000;17650.0000;1472.5517
59;353.5657;56068.0000;38459.4000;17608.6000;1448.5351
60;356.2851;55814.0000;38249.0000;17565.0000;1422.6165
61;359.0034;55239.6000;37515.0000;17724.6000;1600.1976
62;361.7206;54654.2000;36649.0000;18005.2000;1899.0801
63;364.4366;53604.8000;35508.0000;18096.8000;2009.2656
64;367.1515;57864.2000;39972.6000;17891.6000;1822.9558
65;369.8653;55711.0000;38509.8000;17201.2000;1151.7520
66;372.5780;54522.2000;36813.8000;17708.4000;1678.4556
67;375.2896;54249.2000;36476.2000;17773.0000;1762.8681
68;378.0000;58008.6000;39777.0000;18231.6000;2241.5908
69;380.7093;55226.6000;37687.8000;17538.8000;1569.2247
70;383.4175;57458.0000;39601.4000;17856.6000;1907.7711
71;386.1246;55919.6000;38139.0000;17780.6000;1852.8306
72;388.8306;55546.4000;37539.4000;18007.0000;2100.6043
